student_id,name,branch,current_semester,section,avg_score,attendance_rate,marks_std_dev,total_absences,subject_count,consistency_score,improvement_rate
CIVIL20231009,Ekiya Karnik,CIVIL,2,C,47.69,63.75,16.5,32,5,83.5,0.46
CSE20201010,Nathan Kibe,CSE,8,B,59.86,60.29,12.15,35,6,87.85,-0.81
MECH20231011,Hamsini Trivedi,MECH,1,B,55.24,74.49,5.34,22,5,94.66,-1.74
ECE20211012,Hemal Jha,ECE,5,C,74.36,84.27,13.53,14,5,86.47,-2.53
IT20231013,Kabir Bail,IT,2,C,56.7,86.26,11.66,12,6,88.34,-1.97
CSE20211014,Omaja Sunder,CSE,5,A,86.36,85.37,2.05,13,5,97.95,-2.32
CSE20201015,Nakul Prabhakar,CSE,7,B,20.54,54.5,19.71,40,6,80.29,0.2
CIVIL20221016,Rachana Barman,CIVIL,4,B,80.39,87.72,4.38,11,5,95.62,-3.32
ECE20201017,Zehaan Bumb,ECE,8,A,59.96,73.08,11.38,24,6,88.62,1.1
MECH20201018,Bishakha Bandi,MECH,8,A,69.95,77.2,7.22,20,5,92.78,-2.59
IT20201019,Panini Dhaliwal,IT,7,B,67.6,82.11,9.15,16,6,90.85,4.45
MECH20221020,Gayathri Butala,MECH,3,B,47.01,33.8,9.91,59,6,90.09,0.03
ECE20211021,Omkaar Apte,ECE,5,A,51.32,86.75,14.65,11,6,85.35,3.17
CSE20211022,Anamika Chakrabarti,CSE,6,B,87.42,85.76,2.88,12,5,97.12,-3.0
IT20231023,Turvi Arya,IT,2,B,57.18,60.34,14.89,35,6,85.11,3.41
CIVIL20231024,Gabriel Sama,CIVIL,1,C,62.51,62.03,9.14,34,5,90.86,-2.28
ECE20221025,Chameli Balan,ECE,4,A,44.04,31.09,10.09,62,5,89.91,0.3
ECE20211026,Ganga Shere,ECE,5,A,61.4,67.17,6.38,29,5,93.62,3.71
MECH20221027,Gabriel Krishna,MECH,4,B,60.87,75.17,9.94,22,6,90.06,4.08
MECH20211028,Krisha Naidu,MECH,5,C,56.66,63.43,20.0,32,5,80.0,3.06
ECE20201029,Amaira Bahri,ECE,7,C,97.24,91.27,3.95,7,5,96.05,2.96
CSE20201030,Indrajit Zachariah,CSE,8,B,77.95,97.0,6.83,2,6,93.17,2.16
IT20211031,Warhi Chhabra,IT,5,A,42.34,33.97,18.22,59,5,81.78,2.84
CSE20211032,Lucky Dugal,CSE,6,A,62.3,83.46,14.51,14,6,85.49,2.39
ECE20231033,Azad Mannan,ECE,2,B,66.39,73.06,7.19,24,6,92.81,2.43
CIVIL20231034,Dalbir Bava,CIVIL,1,A,65.35,76.82,6.23,20,6,93.77,-1.16
CSE20231035,Thomas Chaudhuri,CSE,1,A,70.7,66.85,7.35,29,5,92.65,4.79
CSE20211036,Robert Agrawal,CSE,5,A,74.21,74.53,14.11,22,5,85.89,-2.97
CSE20201037,Zansi Divan,CSE,7,B,58.93,72.87,5.37,24,6,94.63,3.73
ECE20211038,Avni Tella,ECE,6,C,73.75,76.83,11.32,20,6,88.68,-1.58
CIVIL20201039,Rachit Brahmbhatt,CIVIL,8,A,89.79,85.98,4.47,12,5,95.53,-0.18
CSE20221040,Omisha Virk,CSE,4,A,42.83,33.49,16.14,59,6,83.86,4.28
CIVIL20211041,Amrita Dugar,CIVIL,5,A,64.19,71.29,6.98,25,6,93.02,0.45
CIVIL20221042,Faris Nayar,CIVIL,4,A,51.59,60.1,10.03,35,6,89.97,-3.22
CSE20211043,Tara Subramaniam,CSE,6,B,90.04,99.68,3.62,0,5,96.38,-0.35
MECH20221044,Ridhi Cheema,MECH,4,A,69.05,61.29,10.1,34,6,89.9,-0.06
MECH20201045,Darsh Balasubramanian,MECH,7,A,60.53,79.98,7.46,18,5,92.54,1.7
CIVIL20231046,Kevin Vasa,CIVIL,1,C,65.82,71.86,5.67,25,6,94.33,2.49
MECH20211047,Urvashi Parekh,MECH,6,C,84.59,98.88,6.02,1,6,93.98,-0.62
MECH20211048,Noah Walia,MECH,6,B,54.62,69.18,5.26,27,6,94.74,-2.4
CSE20201049,Alka Kulkarni,CSE,8,B,72.67,74.57,14.94,22,5,85.06,-4.11
CIVIL20231050,Harsh Sahni,CIVIL,1,B,81.62,86.89,3.15,11,5,96.85,-4.9
MECH20201051,Neel Gole,MECH,7,A,71.87,61.27,12.47,34,6,87.53,-4.95
ECE20211052,Owen Chacko,ECE,6,C,88.81,92.41,2.53,6,6,97.47,2.9
MECH20221053,Utkarsh Lall,MECH,3,C,63.49,76.02,5.66,21,5,94.34,2.36
CIVIL20231054,Urvi Shere,CIVIL,1,B,57.63,85.64,12.29,12,5,87.71,-2.62
MECH20201055,Nandini Srivastava,MECH,8,B,93.68,93.97,7.93,5,5,92.07,-3.39
CSE20211056,Daksh Batta,CSE,5,C,26.26,50.63,11.12,44,5,88.88,3.44
IT20231057,Aarna Barad,IT,2,C,72.43,95.37,16.54,4,5,83.46,-2.31
IT20211058,Samarth Dewan,IT,5,C,68.97,76.01,5.93,21,5,94.07,4.39
ECE20231059,Avni Badal,ECE,1,A,71.95,82.84,14.52,15,6,85.48,2.26
CIVIL20231060,Hemal Purohit,CIVIL,1,A,60.81,88.31,10.06,10,6,89.94,-0.05
IT20211061,Aarnav Mukherjee,IT,5,C,32.52,95.05,5.16,4,6,94.84,3.09
CIVIL20231062,Anay Morar,CIVIL,1,C,63.36,80.53,12.26,17,6,87.74,4.84
ECE20201063,Odika Raval,ECE,7,C,66.33,88.65,7.56,10,5,92.44,4.56
IT20201064,Harita Sant,IT,7,B,59.54,70.32,7.4,26,6,92.6,1.03
CSE20201065,Zaid Memon,CSE,7,A,51.11,76.32,13.08,21,6,86.92,0.53
ECE20231066,Girik Baral,ECE,2,A,89.38,78.22,21.85,19,6,78.15,-3.47
CIVIL20231067,Kala Chatterjee,CIVIL,1,C,59.62,98.14,11.56,1,5,88.44,0.14
CSE20211068,Triveni Puri,CSE,6,C,32.86,36.82,14.34,56,6,85.66,1.8
MECH20231069,Gaurangi Bhagat,MECH,1,B,97.4,89.28,4.5,9,5,95.5,1.85
MECH20211070,Warda Gade,MECH,5,A,36.56,48.85,5.7,46,5,94.3,4.44
CSE20231071,Dalaja Nagar,CSE,1,C,60.3,85.72,14.52,12,5,85.48,0.37
ECE20211072,Rushil Sarkar,ECE,6,A,94.02,98.34,5.14,1,5,94.86,-0.57
IT20221073,Vasudha Radhakrishnan,IT,4,A,57.25,75.76,12.63,21,6,87.37,-4.57
CSE20211074,Pratyush Saini,CSE,5,B,75.02,96.5,4.0,3,6,96.0,4.28
ECE20201075,Christopher Jani,ECE,7,A,63.68,64.84,9.05,31,5,90.95,-0.92
MECH20221076,Prisha Nagar,MECH,3,A,28.73,54.55,18.73,40,6,81.27,-2.92
ECE20221077,Sai Pingle,ECE,3,C,72.18,78.03,14.68,19,5,85.32,3.85
IT20201078,Advaith Rajagopal,IT,8,C,74.06,82.61,14.37,15,6,85.63,3.86
IT20221079,Keya Ghosh,IT,4,A,65.47,51.25,24.03,43,5,75.97,3.5
IT20221080,Manbir Swamy,IT,4,C,59.23,73.5,8.53,23,5,91.47,-2.36
CIVIL20201081,Meghana Kaur,CIVIL,8,C,93.83,87.16,3.67,11,5,96.33,-2.86
IT20201082,Balveer Sane,IT,7,B,71.61,86.73,12.39,11,6,87.61,1.93
IT20221083,Chatresh Dugar,IT,3,B,52.7,61.33,5.3,34,5,94.7,0.15
MECH20211084,Gaurav Mahajan,MECH,5,B,93.95,92.13,7.54,7,5,92.46,-1.33
CSE20211085,Ansh Shah,CSE,6,C,50.16,68.56,14.28,28,6,85.72,4.5
ECE20221086,Chameli Gaba,ECE,3,A,59.34,62.17,6.0,34,6,94.0,1.07
CIVIL20211087,Samuel Sarna,CIVIL,6,C,81.64,91.35,7.6,7,6,92.4,2.43
CIVIL20231088,Saumya Narula,CIVIL,1,B,70.13,78.26,9.04,19,5,90.96,4.45
IT20211089,Samar Wali,IT,5,B,56.48,80.01,5.07,17,5,94.93,1.71
IT20201090,Lekha Patil,IT,8,A,54.61,67.86,5.02,28,5,94.98,2.01
CSE20221091,Aahana Ravel,CSE,3,A,72.73,70.71,5.12,26,5,94.88,2.68
MECH20201092,Ranbir Nagy,MECH,8,A,54.1,86.84,3.2,11,5,96.8,-3.01
CIVIL20211093,Nitara Bhavsar,CIVIL,6,C,56.98,74.08,7.83,23,6,92.17,-2.87
MECH20201094,Abha Ramaswamy,MECH,8,C,48.06,40.87,11.17,53,5,88.83,-4.41
MECH20211095,Zashil Patil,MECH,5,C,73.54,62.01,7.34,34,5,92.66,0.48
CSE20231096,Gaurangi Venkataraman,CSE,2,C,59.9,69.15,8.37,27,5,91.63,-4.69
MECH20201097,Rachit Venkatesh,MECH,8,B,75.42,75.94,9.9,21,6,90.1,-3.59
CIVIL20231098,Chanakya Toor,CIVIL,1,A,54.83,81.38,11.46,16,6,88.54,4.61
ECE20211099,Zaid Sani,ECE,5,C,72.42,87.87,14.73,10,5,85.27,3.48
IT20211100,Keya Vohra,IT,6,B,64.29,72.39,9.94,24,6,90.06,3.67
MECH20201101,Madhav Sankar,MECH,7,B,87.84,86.97,5.24,11,5,94.76,-2.66
MECH20211102,Anjali Kumer,MECH,5,C,62.43,69.0,5.33,27,5,94.67,-1.72
CIVIL20211103,Ranveer Vala,CIVIL,6,C,64.92,67.21,8.86,29,6,91.14,-0.62
CSE20221104,Dhriti Talwar,CSE,3,A,73.34,66.15,11.79,30,5,88.21,4.08
ECE20201105,Bimala Raval,ECE,7,C,69.2,73.9,23.99,23,5,76.01,2.47
CSE20221106,Chatresh Dora,CSE,3,B,69.25,60.23,5.81,35,6,94.19,-3.24
CIVIL20231107,Aadhya Bahri,CIVIL,2,B,61.62,77.26,7.29,20,6,92.71,3.13
CIVIL20231108,Rishi Karan,CIVIL,2,A,74.1,83.24,14.77,15,6,85.23,-3.55
IT20221109,Krishna Agate,IT,4,A,71.7,72.77,5.97,24,5,94.03,2.31
IT20201110,Gagan Mallick,IT,7,A,52.88,89.56,12.82,9,6,87.18,1.68
MECH20231111,Nilima Sampath,MECH,1,B,57.02,87.49,12.08,11,6,87.92,-2.56
CSE20221112,Gauri Chakraborty,CSE,3,C,60.25,69.79,7.92,27,5,92.08,-4.11
CIVIL20231113,Ishaan Palla,CIVIL,2,B,61.69,67.44,12.94,29,5,87.06,-4.78
CSE20201114,Atharv Mallick,CSE,8,A,62.44,88.0,12.21,10,6,87.79,4.69
CIVIL20201115,Ishwar Keer,CIVIL,7,A,68.43,60.5,8.74,35,5,91.26,3.82
CSE20221116,Advika Sama,CSE,3,A,24.38,49.61,12.38,45,5,87.62,3.45
CIVIL20211117,Vasana Karpe,CIVIL,6,A,81.99,88.49,6.71,10,5,93.29,0.78
CSE20211118,Yuvraj Master,CSE,5,A,58.64,86.5,6.57,12,6,93.43,2.09
MECH20221119,Bakhshi Mander,MECH,4,A,24.78,62.78,7.27,33,6,92.73,-0.26
MECH20211120,Ria Jain,MECH,6,B,63.49,78.95,6.41,18,5,93.59,-0.34
IT20221121,Falak Grewal,IT,4,A,54.9,71.31,6.26,25,6,93.74,0.12
CIVIL20231122,Bachittar Sathe,CIVIL,1,A,43.75,38.02,6.56,55,5,93.44,-3.35
CSE20211123,Jyoti Sharma,CSE,5,A,77.1,85.7,7.54,12,5,92.46,-0.71
CIVIL20231124,Vivaan Chadha,CIVIL,1,B,51.72,72.44,14.21,24,5,85.79,4.06
ECE20201125,Warda Bhattacharyya,ECE,8,C,78.24,88.62,5.86,10,6,94.14,0.19
ECE20201126,Jairaj Oommen,ECE,8,C,67.72,87.92,5.91,10,6,94.09,-3.91
CSE20221127,Ekanta Rao,CSE,4,C,64.59,67.23,5.68,29,5,94.32,0.47
CSE20231128,Rohan Vora,CSE,2,B,79.2,93.39,2.54,5,6,97.46,4.35
MECH20211129,Garima Gulati,MECH,6,B,57.24,85.05,11.77,13,6,88.23,-2.24
MECH20221130,Agastya Pandit,MECH,3,B,43.97,38.46,8.85,55,6,91.15,-2.91
CIVIL20231131,Viraj Prakash,CIVIL,1,C,56.65,66.09,6.06,30,5,93.94,-0.96
ECE20201132,Azaan Choudhry,ECE,8,A,38.09,48.66,15.42,46,6,84.58,3.5
CIVIL20221133,Charles Tak,CIVIL,3,A,55.08,79.3,11.9,18,6,88.1,0.16
CSE20211134,Sanya Reddy,CSE,5,B,62.85,66.41,14.7,30,5,85.3,1.76
MECH20201135,Ishita Krishna,MECH,7,B,62.79,75.89,7.25,21,6,92.75,-3.2
ECE20221136,Ijaya Prasad,ECE,4,A,60.8,69.89,7.39,27,6,92.61,-1.83
MECH20221137,Faras Maharaj,MECH,4,B,64.85,73.29,14.64,24,6,85.36,-1.42
MECH20221138,Rajata Kannan,MECH,3,C,55.86,86.65,14.36,12,6,85.64,-1.88
CSE20211139,Agastya Dara,CSE,6,C,70.17,66.5,10.41,30,5,89.59,2.55
IT20201140,Tara Tailor,IT,8,C,66.75,60.8,9.77,35,5,90.23,2.84
CIVIL20211141,Pavani Kothari,CIVIL,5,A,42.06,61.79,10.54,34,6,89.46,0.82
MECH20221142,Anamika Gill,MECH,4,C,65.95,75.06,8.75,22,6,91.25,-2.63
CIVIL20201143,Girish Manda,CIVIL,7,B,79.11,62.74,9.23,33,6,90.77,-0.66
CIVIL20221144,Anvi Rajagopal,CIVIL,3,A,90.9,85.88,5.41,12,6,94.59,4.86
CIVIL20221145,Faras Om,CIVIL,3,A,34.15,30.27,19.08,62,5,80.92,1.97
IT20211146,Chakradhar Bhalla,IT,6,C,66.55,68.53,6.14,28,6,93.86,-0.04
IT20231147,Anika Padmanabhan,IT,2,A,55.38,83.09,11.82,15,5,88.18,0.03
CIVIL20221148,Matthew Yadav,CIVIL,3,C,73.68,32.45,4.53,60,5,95.47,2.85
ECE20211149,Yash Murthy,ECE,5,B,37.65,81.89,17.67,16,5,82.33,-2.28
ECE20221150,Bimala Thakkar,ECE,4,B,36.82,81.4,3.72,16,5,96.28,-2.52
CIVIL20231151,Advika Thaman,CIVIL,1,B,81.2,85.15,24.85,13,6,75.15,0.04
IT20231152,Zayyan Mohan,IT,1,C,42.72,64.07,9.56,32,6,90.44,-3.09
CSE20211153,Frederick Grewal,CSE,6,B,65.58,71.37,8.07,25,6,91.93,-4.66
IT20201154,David Nadig,IT,8,B,27.31,57.61,16.5,38,5,83.5,-3.34
CIVIL20221155,Azaan Bath,CIVIL,4,A,73.13,60.98,5.37,35,5,94.63,1.81
CIVIL20201156,Ati Kumer,CIVIL,7,A,78.86,97.24,3.43,2,5,96.57,4.3
MECH20201157,Baljiwan Ganesh,MECH,8,C,70.86,64.69,10.84,31,6,89.16,4.1
CIVIL20201158,Azaan Soni,CIVIL,8,B,46.75,63.04,16.28,33,5,83.72,4.0
ECE20231159,Oviya Bakshi,ECE,2,B,43.65,59.48,19.92,36,5,80.08,2.69
CIVIL20221160,Ekiya Kala,CIVIL,4,B,69.45,65.15,9.71,31,5,90.29,-2.45
IT20231161,Sachi Pradhan,IT,2,C,71.68,70.87,14.81,26,6,85.19,-0.53
CIVIL20201162,Jai Mane,CIVIL,8,C,94.99,96.69,3.42,2,6,96.58,-2.45
IT20231163,Nidhi Chadha,IT,2,B,50.45,65.11,10.4,31,6,89.6,1.89
CIVIL20231164,Wahab Khanna,CIVIL,1,A,61.22,68.67,9.11,28,5,90.89,0.13
IT20231165,Advay Majumdar,IT,1,A,68.64,86.15,8.36,12,5,91.64,-1.56
CSE20221166,Samesh Mohan,CSE,4,B,77.85,63.13,7.11,33,5,92.89,4.18
CIVIL20221167,Ucchal Rattan,CIVIL,3,A,55.24,78.65,8.26,19,5,91.74,-3.28
CSE20201168,Yadavi Goda,CSE,8,C,49.7,39.02,8.67,54,6,91.33,-4.98
MECH20231169,Eshana Chada,MECH,2,A,37.72,49.18,6.73,45,5,93.27,-2.41
CIVIL20231170,Manya Grewal,CIVIL,2,C,97.86,91.01,5.48,8,5,94.52,-1.16
MECH20221171,Aarnav Dhaliwal,MECH,3,B,42.08,54.09,10.42,41,6,89.58,-1.41
MECH20231172,Prisha Palla,MECH,2,C,44.78,40.32,12.36,53,5,87.64,3.99
CSE20201173,Sachi Iyengar,CSE,7,B,56.93,72.42,5.15,24,5,94.85,-3.73
CIVIL20231174,Bishakha Bhavsar,CIVIL,1,A,58.72,70.7,8.76,26,6,91.24,-3.45
CSE20221175,Baghyawati Patil,CSE,3,B,55.58,63.77,7.96,32,5,92.04,2.33
IT20221176,Owen Varghese,IT,4,A,63.25,69.0,11.04,27,5,88.96,-0.06
IT20231177,Waida Verma,IT,1,A,48.0,49.01,15.81,45,6,84.19,-2.9
IT20211178,Bimala Bhandari,IT,6,B,83.48,85.72,7.74,12,6,92.26,0.15
CSE20211179,Ekta Rajan,CSE,6,B,52.6,70.88,14.73,26,6,85.27,2.85
CSE20231180,Gabriel Thaker,CSE,2,A,70.33,62.93,8.37,33,6,91.63,4.58
ECE20201181,Liam Chokshi,ECE,8,C,52.91,88.5,9.36,10,5,90.64,3.79
CSE20211182,Zansi Barad,CSE,6,B,55.66,63.51,8.91,32,5,91.09,-4.26
CSE20231183,Bina Magar,CSE,1,A,43.83,54.0,14.81,41,5,85.19,-0.35
CSE20221184,Yagnesh Thakkar,CSE,4,B,80.18,95.8,2.63,3,5,97.37,-2.22
CIVIL20211185,Dayita Patla,CIVIL,6,C,53.68,87.83,9.67,10,5,90.33,3.5
MECH20211186,Kashish Doshi,MECH,5,C,64.47,67.94,5.32,28,5,94.68,0.72
MECH20231187,Simon Nagarajan,MECH,1,C,73.41,80.16,13.33,17,5,86.67,-0.64
IT20221188,Lucky Varty,IT,4,C,72.64,81.24,11.31,16,6,88.69,-4.25
CSE20221189,Bhavani Kale,CSE,3,C,46.69,52.15,12.38,43,5,87.62,-4.65
CIVIL20221190,Frederick Peri,CIVIL,3,C,96.27,96.49,6.71,3,6,93.29,0.93
ECE20231191,Theodore Choudhary,ECE,1,A,65.16,77.49,12.62,20,6,87.38,1.51
CIVIL20221192,Banjeet Kari,CIVIL,4,A,67.04,65.02,6.98,31,6,93.02,3.28
ECE20201193,Darsh Kohli,ECE,7,C,58.23,81.22,5.42,16,5,94.58,0.36
MECH20221194,Luke Khurana,MECH,3,A,25.42,63.0,11.64,33,5,88.36,-0.65
IT20221195,Manbir Tella,IT,4,B,49.8,45.44,18.87,49,6,81.13,0.81
CSE20231196,Aarnav Maharaj,CSE,1,C,54.53,75.53,10.71,22,6,89.29,0.03
CSE20231197,Banjeet Vala,CSE,1,B,72.21,89.0,9.03,9,5,90.97,-3.89
CSE20201198,Neelima Issac,CSE,7,B,22.05,63.67,10.81,32,6,89.19,-3.01
ECE20201199,Ganga Bhattacharyya,ECE,8,C,74.78,82.02,9.93,16,5,90.07,-3.19
CIVIL20211200,Panini Kulkarni,CIVIL,5,B,62.64,68.87,9.07,28,5,90.93,-4.87
MECH20221201,Ucchal Krishna,MECH,4,C,53.82,69.42,13.03,27,5,86.97,-4.43
CSE20211202,Krishna Luthra,CSE,6,C,40.88,50.25,11.55,44,6,88.45,3.09
MECH20201203,Xalak Morar,MECH,8,C,40.75,46.09,14.71,48,6,85.29,1.13
MECH20211204,Warjas Shere,MECH,5,A,54.13,87.02,12.2,11,6,87.8,-2.7
MECH20201205,Zinal Kuruvilla,MECH,7,B,60.82,62.02,23.53,34,5,76.47,0.35
IT20211206,Raksha Nagi,IT,5,A,58.3,63.64,6.35,32,5,93.65,-0.22
IT20231207,Divya Ganesan,IT,1,A,65.56,67.72,10.44,29,5,89.56,-0.37
ECE20211208,Sai Gokhale,ECE,5,C,87.95,85.09,2.64,13,6,97.36,0.38
ECE20201209,Wriddhish Kari,ECE,8,A,70.34,64.03,9.85,32,5,90.15,4.22
CIVIL20201210,Varenya Krishna,CIVIL,8,A,65.78,89.75,7.8,9,6,92.2,4.87
CSE20231211,Kamya Bajaj,CSE,1,A,69.04,64.94,10.64,31,6,89.36,-3.99
CIVIL20201212,Vidhi Bhatnagar,CIVIL,7,B,72.7,85.2,13.62,13,5,86.38,-3.85
IT20231213,Bina Divan,IT,2,C,88.88,85.49,7.76,13,6,92.24,-1.23
CSE20201214,Mason Sharaf,CSE,8,C,94.49,88.87,7.3,10,5,92.7,1.34
CIVIL20231215,Ishani Sethi,CIVIL,2,A,59.01,75.96,8.18,21,6,91.82,0.96
CIVIL20201216,Jacob Nayak,CIVIL,8,B,20.04,40.23,15.69,53,5,84.31,2.26
ECE20221217,Gautam Bedi,ECE,3,C,38.62,51.85,7.16,43,6,92.84,0.24
MECH20221218,Gayathri Shah,MECH,3,C,92.84,85.05,2.32,13,6,97.68,-0.02
CIVIL20221219,Kevin Mallick,CIVIL,3,A,30.01,52.2,14.79,43,5,85.21,-0.86
CSE20211220,Aryan Pandya,CSE,6,C,57.91,85.17,6.39,13,6,93.61,-0.78
CIVIL20201221,Laban Zacharia,CIVIL,8,C,52.37,69.2,7.89,27,6,92.11,0.25
CSE20221222,Wridesh Brahmbhatt,CSE,4,A,54.67,69.75,9.03,27,6,90.97,4.37
CIVIL20231223,Kashish Mann,CIVIL,1,B,38.2,38.86,10.04,55,6,89.96,-4.54
IT20201224,Yashawini Sunder,IT,8,A,45.53,47.09,13.04,47,5,86.96,4.08
CIVIL20231225,Vinaya Nayak,CIVIL,2,B,66.39,64.8,11.39,31,5,88.61,-4.63
ECE20201226,Anamika Luthra,ECE,7,C,73.88,84.18,14.08,14,6,85.92,0.42
IT20211227,Samesh Kamdar,IT,5,B,87.62,85.4,4.08,13,5,95.92,-2.68
IT20211228,Mason Kadakia,IT,5,B,62.86,69.5,13.59,27,5,86.41,-4.09
MECH20221229,Damyanti Parikh,MECH,4,A,85.45,60.1,22.85,35,6,77.15,-3.73
ECE20231230,Vasatika Lall,ECE,2,B,55.93,73.84,11.6,23,6,88.4,-1.09
ECE20221231,Qarin Borra,ECE,3,A,33.88,53.8,7.63,41,5,92.37,3.64
CSE20211232,Mekhala Bajaj,CSE,6,B,54.87,82.43,5.66,15,6,94.34,-4.33
IT20221233,Vansha Garde,IT,3,B,75.09,88.85,6.89,10,5,93.11,-2.83
CIVIL20231234,Neel Rau,CIVIL,2,B,23.54,59.6,19.5,36,6,80.5,0.05
IT20231235,Lipika Chopra,IT,1,C,53.97,66.3,11.55,30,6,88.45,-2.61
MECH20201236,Yagnesh Kari,MECH,7,B,27.23,40.34,12.51,53,6,87.49,1.92
CIVIL20221237,Tara Murty,CIVIL,4,A,56.79,85.02,10.05,13,5,89.95,3.79
ECE20221238,Oeshi Khanna,ECE,3,B,68.83,80.45,5.79,17,6,94.21,-4.73
IT20211239,Nimrat Pall,IT,5,A,52.35,65.84,5.9,30,6,94.1,1.75
ECE20201240,Ekapad Master,ECE,8,B,53.76,79.62,12.63,18,5,87.37,2.74
IT20211241,Chandran Kumer,IT,6,C,34.55,77.37,9.94,20,6,90.06,-1.55
CIVIL20231242,Upasna Date,CIVIL,1,B,82.54,94.67,4.23,4,6,95.77,-0.3
MECH20221243,Jeevika Kanda,MECH,4,B,72.55,79.92,9.28,18,5,90.72,3.17
MECH20231244,Rachana Dey,MECH,1,A,94.3,87.71,4.42,11,5,95.58,2.43
CSE20201245,Ojasvi De,CSE,7,B,67.05,87.34,6.35,11,5,93.65,-2.34
CSE20221246,Megha Ramanathan,CSE,3,A,97.05,98.36,4.83,1,6,95.17,3.45
CIVIL20221247,Oliver Naik,CIVIL,3,A,54.34,60.55,11.34,35,5,88.66,4.28
MECH20231248,Vihaan Bassi,MECH,1,B,59.82,89.5,10.8,9,5,89.2,-4.57
CSE20211249,Udarsh Dutt,CSE,5,A,67.25,62.85,5.02,33,5,94.98,-4.43
IT20211250,Charan Dora,IT,5,B,73.08,64.93,12.99,31,5,87.01,4.97
CIVIL20201251,Christopher Lall,CIVIL,8,A,70.5,82.44,12.09,15,5,87.91,-3.16
MECH20211252,Jeremiah Kamdar,MECH,6,A,48.09,61.04,7.81,35,5,92.19,-1.93
CSE20221253,Tanmayi Divan,CSE,3,C,59.52,71.47,9.65,25,6,90.35,3.52
IT20211254,Advik Char,IT,5,C,72.79,66.9,14.18,29,5,85.82,3.42
CSE20201255,Oni Boase,CSE,7,C,96.61,87.24,3.91,11,5,96.09,-4.1
ECE20231256,Manthan Bali,ECE,1,A,54.58,64.98,7.02,31,6,92.98,3.47
IT20221257,Priya Halder,IT,4,C,61.05,72.35,5.0,24,6,95.0,2.13
ECE20221258,Wishi Vaidya,ECE,3,B,64.7,81.93,9.09,16,5,90.91,-2.09
CIVIL20211259,Fiyaz Ram,CIVIL,5,C,60.07,76.67,8.96,20,6,91.04,-4.32
MECH20211260,Manan Sekhon,MECH,5,A,78.58,99.44,5.67,0,5,94.33,-3.0
ECE20201261,Qadim More,ECE,7,C,92.87,86.64,5.97,12,5,94.03,1.13
ECE20231262,Dayita Babu,ECE,1,C,74.69,76.58,13.72,21,5,86.28,-4.64
CSE20211263,Max Dua,CSE,6,A,25.67,31.75,9.41,61,5,90.59,-2.04
IT20221264,Harish Oak,IT,4,B,43.1,34.27,6.26,59,5,93.74,0.34
CIVIL20201265,Raagini Venkatesh,CIVIL,8,C,59.74,89.0,6.02,9,6,93.98,4.17
ECE20201266,Frado Shere,ECE,7,C,50.87,62.3,14.99,33,5,85.01,0.67
CSE20221267,Kamala Prakash,CSE,4,C,53.51,70.07,8.85,26,5,91.15,-2.41
IT20221268,Hemal Korpal,IT,4,A,67.29,65.21,9.05,31,6,90.95,-0.24
ECE20211269,Warhi Saini,ECE,5,A,66.61,79.14,10.66,18,6,89.34,-3.31
MECH20231270,Indali Kurian,MECH,2,C,69.43,77.53,13.94,20,5,86.06,3.25
IT20201271,Ishanvi Oommen,IT,8,C,21.85,46.59,13.28,48,6,86.72,-4.3
ECE20221272,Aarna Sood,ECE,3,A,46.15,50.14,14.71,44,6,85.29,-4.92
CSE20201273,Manbir Luthra,CSE,8,C,34.53,49.02,18.65,45,6,81.35,-4.82
CIVIL20211274,Manthan Gola,CIVIL,6,B,79.84,42.06,15.96,52,6,84.04,3.21
MECH20211275,William Chatterjee,MECH,6,A,49.53,59.88,17.75,36,5,82.25,1.56
MECH20201276,Oviya Saxena,MECH,8,B,26.0,60.47,18.3,35,5,81.7,-2.71
CIVIL20201277,Ekiya Badami,CIVIL,7,B,43.49,50.74,19.83,44,6,80.17,3.13
ECE20231278,Jeremiah Srinivas,ECE,2,A,53.34,68.09,7.94,28,5,92.06,-4.4
CIVIL20231279,Bhavika Raj,CIVIL,1,B,62.75,80.27,12.36,17,5,87.64,-4.65
ECE20201280,Samaksh Sidhu,ECE,7,B,55.24,89.91,8.19,9,5,91.81,0.71
CIVIL20211281,Bimala Johal,CIVIL,6,A,55.82,79.76,6.16,18,5,93.84,3.39
ECE20231282,Janaki Biswas,ECE,2,B,37.75,34.69,18.25,58,5,81.75,3.86
ECE20231283,Ansh Krishna,ECE,2,A,88.66,97.45,3.08,2,6,96.92,4.91
MECH20211284,Tejas Prashad,MECH,5,C,41.43,93.96,8.27,5,6,91.73,0.46
IT20221285,Niharika Minhas,IT,4,B,27.9,39.34,10.89,54,5,89.11,-3.85
CSE20211286,Champak Patil,CSE,5,B,62.03,79.46,14.42,18,6,85.58,-4.83
MECH20211287,Theodore Karnik,MECH,5,B,70.73,88.31,7.65,10,6,92.35,-3.46
CSE20221288,Fitan Behl,CSE,4,B,80.68,96.41,6.06,3,6,93.94,3.5
IT20211289,Mugdha Tata,IT,6,B,52.96,88.1,12.66,10,6,87.34,3.91
MECH20221290,Ranveer Shah,MECH,3,A,67.17,74.7,5.71,22,5,94.29,-3.08
IT20211291,Darika Oza,IT,6,A,62.32,87.6,8.99,11,6,91.01,-1.16
